FID	place_name	category1	DEM_RANGE	DEM_MEAN	HDIS_MIN	HDIS_MEAN	FAC_MEAN	GRA_MEAN	RELIEF_MEAN	ROUGHNESS_MEAN	VDIS_MIN_	VDIS_MEAN
33898	¤õ¿N§|	§|	66.0 	29.8 	0.0 	449.3 	269.4 	11.6 	61.7 	0.2 	0.0 	24.7 
33912	¤½À]§|	§|	61.0 	38.3 	0.0 	456.0 	13.4 	10.7 	58.0 	0.2 	0.0 	26.3 
33914	ªü§ü§|	§|	50.0 	28.1 	0.0 	301.2 	125.6 	9.1 	51.3 	0.1 	0.0 	16.8 
33915	µæ¥Ê§|	§|	51.0 	27.8 	0.0 	220.0 	131.7 	8.4 	53.4 	0.1 	0.0 	14.8 
33917	¤T¤H¦@§|	§|	49.0 	27.0 	0.0 	225.9 	138.2 	8.3 	52.6 	0.1 	0.0 	14.0 
33923	¼w³Ó§|	§|	55.0 	39.9 	0.0 	315.3 	56.9 	9.6 	62.6 	0.2 	0.0 	16.4 
33933	³À¥J§|	§|	77.0 	58.8 	320.0 	759.8 	14.0 	12.9 	71.5 	0.2 	2.0 	32.5 
33936	¤j§|	§|	62.0 	46.6 	89.4 	567.8 	13.0 	12.2 	60.7 	0.2 	0.0 	30.1 
33947	?µæ§|	§|	63.0 	74.5 	80.0 	579.2 	14.2 	13.7 	67.6 	0.2 	7.0 	35.5 
33957	¦Q°­§|	§|	81.0 	36.5 	468.2 	866.9 	12.6 	10.5 	78.1 	0.2 	3.0 	35.9 
33967	«Hªø§|	§|	77.0 	31.9 	40.0 	515.6 	18.1 	8.4 	71.9 	0.1 	1.0 	31.1 
34181	ª½§|§À	§|	99.0 	269.9 	0.0 	254.5 	105.7 	15.1 	102.2 	0.2 	0.0 	34.7 
34185	ªÀ¼d§|	§|	57.0 	13.3 	40.0 	475.1 	5.4 	9.7 	56.5 	0.1 	0.0 	13.0 
34237	¹L§|	§|	80.0 	199.2 	240.0 	643.6 	26.7 	5.8 	95.2 	0.1 	0.0 	34.7 
34278	¤j­í§|	§|	128.0 	106.4 	0.0 	230.4 	618.3 	17.0 	178.2 	0.3 	0.0 	39.0 
34318	»·±æ§|	§|	252.0 	129.5 	0.0 	366.7 	97.7 	19.8 	216.5 	0.3 	0.0 	92.1 
34353	¤º§|	§|	242.0 	322.5 	40.0 	564.7 	36.6 	17.9 	251.1 	0.3 	0.0 	106.9 
34383	§|¥J¤º	§|	137.0 	145.8 	594.6 	1091.5 	24.3 	17.8 	143.6 	0.3 	0.0 	82.9 
34386	»·±æ§|	§|	252.0 	129.5 	0.0 	366.7 	97.7 	19.8 	216.5 	0.3 	0.0 	92.1 
34387	»·±æ§|¤f	§|	35.0 	6.5 	0.0 	152.8 	4932.5 	3.5 	82.2 	0.1 	0.0 	4.4 
34468	«á§|¥J	§|	248.0 	297.8 	0.0 	142.0 	214.3 	20.4 	221.3 	0.3 	0.0 	41.7 
34505	¤j¦Ë§|	§|	166.0 	220.4 	0.0 	161.9 	2191.8 	18.7 	189.1 	0.3 	0.0 	49.5 
34518	ªÊ¶À§|	§|	176.0 	222.8 	483.3 	828.5 	27.9 	16.5 	171.1 	0.3 	0.0 	70.5 
34564	§|¤f	§|	65.0 	51.2 	0.0 	83.7 	1361.6 	10.8 	67.1 	0.2 	0.0 	14.9 
34603	¤¤§|§À¥J	§|	64.0 	62.1 	0.0 	169.7 	529.1 	9.7 	70.6 	0.2 	0.0 	17.6 
34609	¤¤§|	§|	85.0 	62.1 	0.0 	171.1 	506.0 	15.3 	78.6 	0.2 	0.0 	25.8 
34618	­XÐ¤§|¥J¤f	§|	88.0 	89.2 	120.0 	660.2 	37.7 	15.6 	81.1 	0.2 	0.0 	28.9 
34720	§|¥J¤º	§|	63.0 	73.6 	0.0 	494.4 	50.4 	8.5 	73.2 	0.1 	0.0 	22.8 
34828	¥ÛÀY§|	§|	17.0 	22.5 	0.0 	270.3 	89.9 	2.6 	16.0 	0.0 	0.0 	4.6 
34847	¦Ë§|	§|	53.0 	57.6 	720.0 	1049.0 	43.4 	2.8 	47.5 	0.0 	0.0 	10.9 
34851	·s§|	§|	110.0 	130.0 	760.0 	1226.6 	9.0 	19.0 	115.2 	0.3 	18.0 	68.3 
34867	°­¥J§|	§|	113.0 	98.2 	521.5 	946.6 	15.2 	9.8 	101.5 	0.1 	5.0 	48.1 
34868	§|¥J©³	§|	69.0 	65.5 	729.9 	1055.4 	35.3 	4.9 	64.9 	0.1 	0.0 	15.9 
34870	²`§|	§|	109.0 	131.8 	0.0 	377.6 	1813.4 	8.3 	113.0 	0.1 	0.0 	26.8 
34877	¤j§|	§|	90.0 	69.3 	0.0 	184.5 	321.6 	10.7 	100.6 	0.2 	0.0 	24.0 
34879	³Â¶é§|	§|	112.0 	109.3 	440.0 	951.8 	31.1 	17.2 	119.9 	0.3 	0.0 	41.6 
34956	¥Ð¼d§|	§|	96.0 	174.5 	0.0 	194.1 	1565.5 	7.1 	88.0 	0.1 	0.0 	19.6 
34986	³ÀÃo§|	§|	70.0 	34.3 	622.3 	1095.9 	25.2 	9.2 	71.8 	0.1 	0.0 	23.9 
34988	??µÜ§|	§|	59.0 	26.3 	288.4 	747.4 	33.6 	8.3 	65.1 	0.1 	0.0 	21.4 
35032	ª½§|	§|	98.0 	34.2 	0.0 	216.4 	274.3 	9.1 	90.9 	0.1 	0.0 	24.3 
35042	?¼d§|	§|	76.0 	115.9 	357.8 	749.4 	30.0 	14.7 	85.6 	0.2 	0.0 	27.6 
35059	³À¼p§|	§|	57.0 	28.2 	0.0 	246.3 	95.1 	7.1 	59.3 	0.1 	0.0 	19.7 
35061	ÀÝ§|¤f	§|	73.0 	19.8 	0.0 	341.4 	82.3 	6.4 	60.8 	0.1 	0.0 	11.3 
35063	«n§|	§|	71.0 	23.1 	0.0 	471.2 	43.2 	6.8 	64.3 	0.1 	0.0 	14.8 
35385	¤T§|	§|	236.0 	352.2 	0.0 	260.0 	54.8 	26.6 	261.5 	0.4 	0.0 	81.4 
35399	¤@§|	§|	351.0 	381.8 	215.4 	742.0 	27.1 	26.8 	308.3 	0.5 	0.0 	97.1 
35420	Ä_¤æ­í§|	§|	112.0 	35.6 	0.0 	255.6 	171.7 	12.0 	125.1 	0.2 	0.0 	27.8 
35425	¶Q¤l§|	§|	217.0 	115.3 	322.5 	845.9 	12.3 	21.7 	198.8 	0.3 	5.0 	108.4 
35431	¤E¼h§|	§|	338.0 	704.4 	0.0 	175.9 	105.5 	24.5 	354.2 	0.4 	0.0 	96.9 
35434	¬¢§|	§|	267.0 	641.2 	0.0 	290.2 	521.4 	19.7 	289.7 	0.3 	0.0 	102.9 
35438	¤û¸Y§|	§|	339.0 	950.7 	0.0 	199.3 	115.4 	23.3 	387.1 	0.4 	0.0 	90.6 
35440	­Ü®w§|	§|	222.0 	716.3 	0.0 	315.6 	1954.6 	14.2 	199.6 	0.2 	0.0 	64.8 
35457	¹L§|	§|	325.0 	692.9 	0.0 	477.4 	117.1 	15.1 	296.9 	0.3 	0.0 	59.6 
35533	²Ê§|¥J	§|	209.0 	225.7 	40.0 	550.3 	22.8 	14.9 	184.9 	0.2 	0.0 	79.5 
35534	¤û¸ô§|	§|	132.0 	67.8 	0.0 	138.8 	209.4 	16.0 	151.5 	0.3 	0.0 	33.6 
35610	ªü¨½Óy§|	§|	151.0 	92.9 	0.0 	214.9 	104.0 	18.6 	165.2 	0.3 	0.0 	56.6 
35623	¤p§|¤f	§|	108.0 	49.0 	0.0 	167.1 	158.7 	18.2 	109.2 	0.3 	0.0 	36.3 
35632	¤õ¿N§|¥J	§|	74.0 	23.8 	0.0 	167.4 	510.8 	9.2 	74.0 	0.1 	0.0 	19.5 
35653	¤j§|ÀY	§|	174.0 	409.4 	362.2 	828.1 	19.9 	16.6 	188.6 	0.2 	43.0 	138.5 
35656	³¯­í§|	§|	129.0 	206.7 	0.0 	461.2 	21.7 	17.9 	141.9 	0.3 	0.0 	75.6 
35709	ª÷§|	§|	264.0 	136.0 	0.0 	305.2 	64.6 	20.2 	240.9 	0.3 	0.0 	69.9 
35727	«n¶Õ§|	§|	32.0 	30.8 	0.0 	129.7 	254.2 	4.8 	35.4 	0.1 	0.0 	13.9 
35740	§|¥J§À	§|	48.0 	32.9 	0.0 	365.2 	118.5 	4.8 	45.0 	0.1 	0.0 	22.7 
35788	§|¤l¤f	§|	32.0 	50.0 	0.0 	193.8 	196.3 	2.2 	30.7 	0.0 	0.0 	9.4 
35907	¹L§|	§|	258.0 	664.1 	0.0 	354.4 	57.3 	14.2 	290.9 	0.2 	0.0 	57.7 
35947	¥Û¥J§|	§|	102.0 	104.3 	0.0 	460.8 	31.9 	14.3 	93.8 	0.2 	0.0 	36.5 
35953	§|¤º	§|	124.0 	126.6 	440.0 	949.9 	36.7 	16.1 	113.1 	0.2 	0.0 	32.5 
36018	§|¥J¥­	§|	15.0 	25.7 	56.6 	514.5 	33.6 	2.6 	23.7 	0.0 	0.0 	8.8 
36028	¥Û¥j§|	§|	103.0 	119.7 	200.0 	655.3 	10.6 	15.5 	100.5 	0.2 	0.0 	34.9 
36030	°¨¯ª§|	§|	74.0 	71.6 	0.0 	397.2 	66.6 	9.2 	77.0 	0.1 	0.0 	25.3 
36037	¹L§|¥J	§|	52.0 	57.7 	160.0 	590.1 	19.4 	4.4 	49.4 	0.1 	3.0 	24.7 
36099	¤U§|¥J	§|	74.0 	171.3 	0.0 	305.7 	238.1 	6.1 	71.7 	0.1 	1.0 	32.7 
36100	µf¥J§|	§|	53.0 	156.4 	0.0 	193.0 	190.5 	5.3 	55.6 	0.1 	0.0 	19.6 
36116	¾î§|	§|	192.0 	215.7 	494.8 	811.7 	19.9 	15.6 	174.1 	0.2 	0.0 	73.6 
36126	§|©³	§|	113.0 	185.1 	0.0 	244.9 	561.1 	9.7 	122.9 	0.1 	0.0 	48.2 
36135	­·§|¥J	§|	142.0 	162.1 	0.0 	254.7 	110.4 	12.1 	150.0 	0.2 	0.0 	35.3 
36144	§|§À	§|	186.0 	230.2 	0.0 	464.9 	47.4 	17.4 	206.1 	0.3 	0.0 	54.4 
36194	µæ¤½§|	§|	68.0 	171.3 	0.0 	191.2 	115.1 	5.2 	91.0 	0.1 	0.0 	20.0 
36220	§|¤f	§|	59.0 	112.4 	0.0 	171.8 	480.6 	5.1 	59.1 	0.1 	0.0 	14.1 
36229	¬õ«n§|	§|	374.0 	817.8 	600.0 	1087.6 	23.1 	27.7 	393.0 	0.4 	0.0 	196.5 
36259	¤U·sªÀ§|	§|	169.0 	147.9 	0.0 	308.1 	480.2 	15.4 	156.7 	0.3 	0.0 	33.9 
36266	¤U­í§|	§|	53.0 	72.2 	0.0 	334.0 	75.5 	3.8 	60.6 	0.1 	0.0 	9.1 
36276	§|¥J¤º	§|	73.0 	85.3 	0.0 	180.7 	1731.4 	5.5 	63.8 	0.1 	0.0 	17.2 
36280	§|ÀY­í	§|	96.0 	126.4 	40.0 	548.3 	20.2 	16.3 	91.4 	0.3 	0.0 	32.1 
36285	¨F§|	§|	116.0 	191.4 	169.7 	643.5 	6.3 	15.6 	122.7 	0.2 	9.0 	74.6 
36293	®ç¥J§|	§|	64.0 	75.0 	126.5 	627.7 	37.9 	11.9 	64.6 	0.2 	0.0 	26.5 
36309	¤º§|	§|	96.0 	126.5 	0.0 	185.4 	107.6 	8.0 	82.6 	0.1 	0.0 	21.5 
36310	»ñ±ù§|	§|	74.0 	82.4 	0.0 	466.8 	41.6 	9.2 	75.6 	0.1 	0.0 	29.2 
36314	µæ¤½§|	§|	189.0 	186.9 	0.0 	216.1 	238.2 	13.5 	158.0 	0.2 	0.0 	38.8 
36375	°­¥J§|	§|	13.0 	120.1 	0.0 	504.5 	38.8 	1.2 	13.6 	0.0 	0.0 	6.9 
36391	§|¤f	§|	116.0 	118.6 	0.0 	157.6 	896.3 	14.8 	119.9 	0.2 	0.0 	31.7 
36393	µf±C§|	§|	150.0 	190.3 	253.0 	773.6 	32.3 	19.9 	194.1 	0.3 	0.0 	44.6 
36402	¬¢§|¤f	§|	84.0 	95.3 	0.0 	171.3 	2221.5 	12.9 	84.6 	0.2 	0.0 	25.7 
36410	¼B­í§|	§|	111.0 	147.6 	0.0 	180.1 	126.4 	11.4 	121.4 	0.2 	0.0 	28.5 
36412	³¯­í§|	§|	116.0 	157.6 	0.0 	214.3 	119.4 	11.1 	118.7 	0.2 	0.0 	28.9 
36413	¤j§|	§|	139.0 	143.6 	56.6 	556.7 	20.4 	13.6 	121.6 	0.2 	0.0 	48.4 
36467	³Â¦Ë§|	§|	195.0 	68.3 	768.4 	1080.8 	16.7 	15.8 	180.6 	0.3 	1.0 	62.7 
36493	§ò§|¥J	§|	8.0 	60.0 	240.0 	549.6 	17.3 	1.0 	10.9 	0.0 	6.0 	10.1 
36499	ªF§|	§|	73.0 	54.6 	40.0 	556.3 	39.9 	12.8 	79.3 	0.2 	0.0 	22.9 
36500	ªF§|¤f	§|	61.0 	46.9 	0.0 	296.0 	81.0 	11.1 	69.3 	0.2 	0.0 	17.8 
36501	ªF§|¨{	§|	72.0 	64.0 	200.0 	620.9 	27.0 	14.8 	79.3 	0.2 	0.0 	30.9 
36511	¸qªù§|	§|	76.0 	54.0 	0.0 	438.4 	63.2 	13.9 	78.6 	0.2 	0.0 	26.7 
36522	¤T±ø§|	§|	78.0 	83.5 	0.0 	201.9 	79.7 	14.8 	82.3 	0.2 	0.0 	22.3 
36541	¥_§|	§|	107.0 	133.3 	80.0 	596.0 	19.1 	17.7 	101.6 	0.3 	0.0 	39.8 
36544	ªD¤l§|	§|	102.0 	102.0 	0.0 	183.5 	189.0 	17.5 	103.3 	0.3 	0.0 	31.4 
36556	¥_§|	§|	93.0 	118.5 	0.0 	269.2 	65.3 	17.4 	99.0 	0.3 	0.0 	29.7 
36564	¬¢§|	§|	98.0 	149.3 	0.0 	208.0 	89.1 	13.7 	95.5 	0.2 	0.0 	19.1 
36583	³À¥J§|	§|	93.0 	124.3 	880.0 	1149.5 	11.2 	9.6 	86.5 	0.1 	21.0 	50.1 
36610	¥Ë½`§|	§|	20.0 	61.0 	126.5 	624.1 	22.3 	1.4 	31.2 	0.0 	3.0 	11.0 
36623	¥´ÅK§|	§|	150.0 	52.8 	0.0 	261.4 	588.6 	15.3 	154.1 	0.3 	0.0 	36.1 
36630	¥Û¾À§|	§|	206.0 	179.2 	0.0 	295.0 	77.9 	17.1 	239.1 	0.3 	0.0 	71.5 
36643	§|¯Ê	§|	17.0 	86.3 	0.0 	344.7 	21.2 	1.5 	16.7 	0.0 	0.0 	12.4 
36655	¼ÌÓy§|	§|	206.0 	93.3 	40.0 	526.8 	12.8 	23.1 	191.8 	0.4 	0.0 	77.4 
36673	Àn¥À§|¥J	§|	15.0 	93.0 	40.0 	503.6 	34.5 	1.2 	13.6 	0.0 	1.0 	9.6 
36711	¦ÑµU§|	§|	205.0 	350.6 	538.1 	833.5 	11.8 	20.7 	204.0 	0.3 	14.0 	136.5 
36718	«n¶Õ§|	§|	178.0 	268.4 	0.0 	461.8 	67.9 	19.2 	203.0 	0.3 	0.0 	57.0 
36719	§|¥J¤º	§|	91.0 	120.2 	0.0 	332.1 	142.2 	9.3 	102.8 	0.1 	0.0 	28.8 
36729	¶Â§|¥J	§|	270.0 	179.1 	0.0 	212.6 	107.0 	21.2 	229.2 	0.4 	0.0 	76.2 
36730	«CÀs§|	§|	435.0 	582.9 	379.5 	904.8 	32.0 	27.0 	427.0 	0.5 	0.0 	173.0 
36731	¬´¼d§|	§|	171.0 	277.2 	0.0 	295.9 	104.5 	16.9 	174.8 	0.3 	0.0 	72.3 
36742	íB¥J§|	§|	189.0 	166.1 	56.6 	431.6 	15.6 	18.8 	165.1 	0.3 	0.0 	79.0 
36745	®æ¤l§|	§|	70.0 	91.0 	0.0 	172.3 	5674.9 	5.8 	65.8 	0.1 	0.0 	9.7 
36747	§|¥J¤º	§|	91.0 	120.2 	0.0 	332.1 	142.2 	9.3 	102.8 	0.1 	0.0 	28.8 
36748	§|§À¥J	§|	66.0 	116.9 	0.0 	281.5 	133.8 	5.0 	95.7 	0.1 	0.0 	27.0 
36756	­WªL§|	§|	38.0 	346.1 	120.0 	399.0 	10.7 	3.3 	38.6 	0.0 	1.0 	19.2 
36783	«á§|	§|	54.0 	77.7 	0.0 	254.2 	54.1 	12.1 	61.8 	0.2 	0.0 	21.1 
36786	°­¥J§|	§|	52.0 	94.9 	538.1 	917.4 	14.1 	10.8 	54.5 	0.2 	3.0 	26.8 
36787	¥~°­¥J§|	§|	52.0 	94.9 	538.1 	917.4 	14.1 	10.8 	54.5 	0.2 	3.0 	26.8 
36788	¤º°­¥J§|	§|	54.0 	93.6 	466.5 	932.3 	10.0 	9.5 	55.8 	0.1 	4.0 	24.0 
36818	¤õ§|¥J	§|	36.0 	65.8 	0.0 	192.7 	3684.9 	3.8 	48.1 	0.1 	0.0 	17.1 
36821	§|¤ºÀY	§|	69.0 	106.0 	0.0 	189.3 	194.4 	9.5 	73.3 	0.1 	0.0 	11.7 
36826	¤û¸Y§|	§|	84.0 	82.1 	0.0 	159.9 	284.9 	8.1 	80.2 	0.1 	0.0 	15.3 
36827	¤¤§|¤f	§|	63.0 	101.8 	0.0 	119.5 	272.9 	9.2 	73.3 	0.1 	0.0 	12.0 
36835	§|¤º	§|	55.0 	101.9 	0.0 	129.3 	284.8 	8.5 	71.7 	0.1 	0.0 	10.9 
36836	§|¤f	§|	81.0 	78.5 	0.0 	147.6 	260.5 	6.6 	69.5 	0.1 	0.0 	13.0 
37087	°­¥J§|	§|	94.0 	95.6 	0.0 	539.2 	31.6 	21.1 	92.1 	0.3 	0.0 	38.8 
37113	§|¥J©³	§|	64.0 	35.0 	215.4 	705.5 	20.7 	4.5 	53.0 	0.1 	3.0 	19.5 
37130	¦Ë§|	§|	29.0 	19.9 	590.6 	1063.1 	19.3 	2.5 	34.0 	0.0 	2.0 	8.2 
37144	±Y§|¥J	§|	14.0 	18.4 	304.6 	813.8 	41.2 	1.8 	29.5 	0.0 	0.0 	4.3 
37148	¦Ë§|	§|	14.0 	18.4 	304.6 	813.8 	41.2 	1.8 	29.5 	0.0 	0.0 	4.3 
37161	·t§|	§|	84.0 	74.4 	0.0 	189.0 	528.4 	13.9 	79.7 	0.2 	0.0 	18.3 
37217	¤¤¥¡§|	§|	7.0 	28.0 	0.0 	347.7 	108.7 	1.3 	7.3 	0.0 	0.0 	2.4 
37240	­Ë½ñ§|	§|	224.0 	356.4 	89.4 	627.4 	67.5 	19.3 	233.7 	0.3 	0.0 	49.2 
37285	¿ß¥J§|	§|	67.0 	270.7 	0.0 	215.9 	88.0 	9.0 	98.1 	0.1 	0.0 	17.2 
37325	¤û¸Y§|	§|	154.0 	328.0 	0.0 	396.5 	47.4 	15.5 	163.1 	0.2 	0.0 	39.3 
37329	µL§À§|	§|	32.0 	171.4 	0.0 	110.3 	693.3 	3.7 	31.7 	0.0 	0.0 	10.8 
